"source_name","platform_product_name","normalized_name","source_name_en","gender_scope","style_no","brand_name","category_name","attributes"
무신사,아이언 레인저 8111 - 앰버 하니스 / 08111D,아이언 레인저 8111 - 앰버 하니스 / 08111d,IRON RANGER 8111,M,"08111D",더 그린컵,숏 팬츠,"{""tags"": [""가죽"", ""굿이어웰트"", ""레드윙부츠"", ""무배당발"", ""베이식"", ""브라운"", ""빠른배송"", ""아이언레인저"", ""워커""], ""season"": null, ""season_year"": 0, ""source_attributes"": {}}"
무신사,GRAINY - 647 (a) VIBRAM,grainy - 647 (a) vibram,MARYAM GRAINY - 647 (a) VIBRAM,M,KNCH547V,댄크디어,트렌치 코트,"{""tags"": [""647"", ""그레이니"", ""남자구두"", ""남자더비슈즈"", ""남자신발"", ""말가죽"", ""말가죽더비"", ""워싱말가죽""], ""season"": ""0"", ""season_year"": 0, ""source_attributes"": {}}"
무신사,"1461 3홀 블랙 스무스 / 11838002","1461 3홀 블랙 스무스 / 11838002","1461 3홀 블랙 스무스 / 11838002","M,W","11838002",누아누,트렌치 코트,"{""tags"": [""1461"", ""14613홀"", ""닥터마틴클래식"", ""더비슈즈"", ""레더"", ""무배당발"", ""블랙""], ""season"": null, ""season_year"": 0, ""source_attributes"": {""무게"": [""보통""], ""쿠션"": [""보통""], ""굽 높이"": [""보통""]}}"
무신사,젤-카야노 14 - 버치:퓨어실버 / 1203A537-200,젤-카야노 14 - 버치:퓨어실버 / 1203a537-200,GEL-KAYANO 14 - BIRCH/PURE SILVER / 1203A537-200,"M,W","1203A537-200",누보텐,블레이저/슈트 재킷,"{""tags"": [""신발"", ""아식스젤카야노14"", ""운동화"", ""젤카야노"", ""젤카야노14"", ""패션""], ""season"": null, ""season_year"": 0, ""source_attributes"": {}}"
무신사,우든 홀스하이드 더비 슈즈 블랙,우든 홀스하이드 더비 슈즈 블랙,Wooden Horsehide Derby Shoes Black,"M,W",SL0015HBK,누벨르미에르,트렌치 코트,"{""tags"": [""구두"", ""남자구두"", ""더비슈즈"", ""말가죽"", ""수제화"", ""아메카지"", ""키높이""], ""season"": null, ""season_year"": 0, ""source_attributes"": {}}"
무신사,홀리 홀스하이드 컴포트 더비 슈즈 블랙,홀리 홀스하이드 컴포트 더비 슈즈 블랙,,"M,W",SS160HBK,누벨르미에르,트렌치 코트,"{""tags"": [""더비"", ""더비슈즈"", ""레더슈즈"", ""말가죽"", ""캐주얼구두"", ""키높이구두"", ""홀스하이드""], ""season"": null, ""season_year"": 0, ""source_attributes"": {}}"
무신사,NBPFGF733I / W480RG5 (4E) (IVORY),nbpfgf733i / w480rg5 (4e) (ivory),NBPFGF733I / W480RG5 (4E) (IVORY),"M,W",NBPFGF733I_39,누누씨,플리스 재킷,"{""tags"": [""410_480"", ""480"", ""데일리"", ""데일리러닝화"", ""러닝화"", ""런닝화"", ""스니커즈"", ""스니커즈추천"", ""운동화"", ""워킹러닝""], ""season"": null, ""season_year"": null, ""source_attributes"": {""무게"": [""가벼움""], ""쿠션"": [""있음""], ""굽 높이"": [""높음""]}}"
무신사,우먼즈 로 웨이스트 딥 턱 엑스트라 와이드 히든 밴딩 슬랙스 [그레이],우먼즈 로 웨이스트 딥 턱 엑스트라 와이드 히든 밴딩 슬랙스 [그레이],우먼즈 로 웨이스트 딥 턱 엑스트라 와이드 히든 밴딩 슬랙스 [그레이],W,MWEPL0Z01-GR,가까이 유니언즈,미디 원피스,"{""tags"": [""밴딩슬랙스"", ""슬랙스"", ""여자슬랙스"", ""와이드슬랙스"", ""와이드팬츠"", ""하객룩""], ""season"": ""2"", ""season_year"": 2026, ""source_attributes"": {""핏"": [""오버 사이즈""], ""계절"": [""봄""], ""두께"": [""보통""], ""비침"": [""없음""], ""촉감"": [""보통""], ""신축성"": [""약간 있음""]}}"
무신사,클래식 슬립온 - 블랙:블랙 / VN000EYEBKA1,클래식 슬립온 - 블랙:블랙 / vn000eyebka1,Classic Slip-On - black/black,"M,W",VN000EYEBKA1,누브,기타 아우터,"{""tags"": [""스케이트보드"", ""슬립오버"", ""슬립온"", ""시그니처"", ""시그니처아이템"", ""캔버스""], ""season"": null, ""season_year"": 0, ""source_attributes"": {}}"
무신사,아디제로 EVO SL M - 블랙:화이트 / JP7149,아디제로 evo sl m - 블랙:화이트 / jp7149,adizero Evo SL M    CBLACK/FTWWHT/CBLACK,M,JP7149,고저,슬랙스,"{""tags"": [""EVOSL"", ""러닝"", ""러닝화"", ""무배당발"", ""아디제로"", ""아디제로EVOSL"", ""에보슬""], ""season"": ""2"", ""season_year"": 0, ""source_attributes"": {}}"
무신사,XT-EVO_L45404200,xt-evo_l45404200,XT-EVO_L45404200,M,S260109SEO01,구름킴,블레이저/슈트 재킷,"{""tags"": [], ""season"": ""0"", ""season_year"": 0, ""source_attributes"": {}}"
무신사,P.SHOWER-808(p),p.shower-808(p),,M,BEPNKDB01,댄크디어,트렌치 코트,"{""tags"": [""808"", ""PINOKI"", ""구두"", ""더비"", ""더비슈즈"", ""키높이신발"", ""피노키""], ""season"": null, ""season_year"": 0, ""source_attributes"": {}}"
무신사,메이페어 3홀  - 체리레드 / 42864600,메이페어 3홀 - 체리레드 / 42864600,Mayfare 3 Eye Shoe 3 Eye ShoeCherry Red Arcadia,"M,W","42864600",누아누,맨투맨/스웨트,"{""tags"": [""3홀슈즈"", ""더비슈즈"", ""메이페어"", ""무배당발"", ""무신사단독"", ""아카디아가죽"", ""유광더비"", ""체리레드"", ""투톤가죽"", ""포인트슈즈""], ""season"": ""1"", ""season_year"": 2026, ""source_attributes"": {}}"
무신사,FOAT - 505 (a),foat - 505 (a),FOAT - 505 (a),M,KNCH505,댄크디어,맨투맨/스웨트,"{""tags"": [""남자로퍼"", ""로퍼"", ""말가죽"", ""슬립온"", ""워싱말가죽"", ""페니로퍼""], ""season"": ""0"", ""season_year"": 0, ""source_attributes"": {}}"
무신사,[미누의코디 x 식스핏] BOLD TOE DERBY,[미누의코디 x 식스핏] bold toe derby,,M,BOLD TOE DERBY,더 긱스,트렌치 코트,"{""tags"": [""결혼식"", ""결혼식구두"", ""인플루언서픽"", ""하객"", ""하객룩""], ""season"": ""1"", ""season_year"": 2024, ""source_attributes"": {}}"
무신사,플레인 더비 슈즈 [블랙],플레인 더비 슈즈 [블랙],PLAIN DERBY SHOES [BLACK],"M,W",MEAFL0Z01-BK,골든베어,트렌치 코트,"{""tags"": [""가죽신발"", ""구두"", ""기본구두"", ""남성정장"", ""레더슈즈"", ""신발"", ""신학기잡화"", ""캐주얼구두"", ""클래식""], ""season"": ""2"", ""season_year"": null, ""source_attributes"": {}}"
무신사,간트 레더 슬립온 R26M777 (크랙블랙),간트 레더 슬립온 r26m777 (크랙블랙),간트 레더 슬립온 R26M777 (크랙블랙),"M,W",R26M777CBK,더 건프,맨투맨/스웨트,"{""tags"": [""남자/남자신발/신발/슈즈"", ""로퍼/가죽/바부슈"", ""슬리퍼/슬라이드/샌들"", ""여름/썸머/26SS"", ""커플/유니섹스/남녀공용"", ""핀터/핀터레스트/해외패션""], ""season"": null, ""season_year"": 0, ""source_attributes"": {}}"
무신사,BRUTAL - 649 (a) VIBRAM,brutal - 649 (a) vibram,MARYAM BRUTAL - 649 (a) VIBRAM,M,KNCH649,댄크디어,트렌치 코트,"{""tags"": [""649"", ""결혼식"", ""결혼식구두"", ""말가죽"", ""말가죽더비"", ""브루탈"", ""하객"", ""하객룩""], ""season"": ""0"", ""season_year"": 0, ""source_attributes"": {""무게"": [""보통""], ""쿠션"": [""보통""], ""굽 높이"": [""보통""]}}"
무신사,에어 포스 1 07 M - 화이트:메탈릭 실버 / FJ4146-134,에어 포스 1 07 m - 화이트:메탈릭 실버 / fj4146-134,AIR FORCE 1 07 LOW ESS - WHITE/MTLC SILVER,M,FJ4146-134,내셔널지오그래픽,블레이저/슈트 재킷,"{""tags"": [""나이키에어포스1"", ""데일리스니커즈"", ""레더스니커즈"", ""에어포스1""], ""season"": null, ""season_year"": null, ""source_attributes"": {}}"
무신사,Pocket washed cargo pants [FRSP05DP01]_Khaki,pocket washed cargo pants [frsp05dp01]_khaki,Pocket washed cargo pants [FRSP05DP01]_Khaki,W,"5014754630",노운베러,롱/맥시 원피스,"{""tags"": [""MDPICK"", ""바지"", ""와이드팬츠"", ""인플루언서PICK"", ""카고팬츠"", ""코튼팬츠"", ""팬츠""], ""season"": ""1"", ""season_year"": 2026, ""source_attributes"": {}}"
무신사,척 70 X 블랙 A24228C,척 70 x 블랙 a24228c,CHUCK 70 X Black A24228C,M,A24228C,뉴테입,숏/하프 코트,"{""tags"": [""70X"", ""척70X"", ""컨버스70X""], ""season"": null, ""season_year"": null, ""source_attributes"": {}}"
무신사,우든 홀스하이드 더비 슈즈 브라운,우든 홀스하이드 더비 슈즈 브라운,Wooden Horsehide Derby Shoes Brown,"M,W",SL0015HBR,누벨르미에르,트렌치 코트,"{""tags"": [""남성정장구두"", ""남자구두"", ""더비"", ""말가죽"", ""정장구두"", ""포멀룩"", ""홀스레더""], ""season"": null, ""season_year"": 0, ""source_attributes"": {}}"
무신사,벡맨 플랫박스 9060 - 블랙 클론다이크 / 09060D,벡맨 플랫박스 9060 - 블랙 클론다이크 / 09060d,벡맨 플랫박스 9060 - 블랙 클론다이크 / 09060D,M,"09060D",더 그린컵,레깅스,"{""tags"": [""9060"", ""레드윙9060"", ""레드윙벡맨"", ""레드윙추천"", ""무배당발"", ""벡맨"", ""부츠"", ""부츠추천"", ""워커"", ""워커추천""], ""season"": ""2"", ""season_year"": 0, ""source_attributes"": {}}"
무신사,LOND WAIST TUCK  BLOUSE(Z-BL-4225),lond waist tuck blouse(z-bl-4225),LOND WAIST TUCK  BLOUSE(Z-BL-4225),W,"5005159169",닐론스,데님 재킷,"{""tags"": [""데이트룩"", ""봄블라우스"", ""블라우스"", ""여름블라우스"", ""여성블라우스"", ""여자블라우스"", ""하객룩""], ""season"": ""1"", ""season_year"": 0, ""source_attributes"": {""핏"": [""레귤러""], ""계절"": [""봄"", ""여름""], ""두께"": [""보통""], ""비침"": [""없음""], ""촉감"": [""보통""], ""신축성"": [""보통""]}}"
무신사,에어 포스 1 07 M - 블랙 / CW2288-001,에어 포스 1 07 m - 블랙 / cw2288-001,AIR FORCE 1  07 LE - BLACK/BLACK,M,CW2288-001,내셔널지오그래픽,블레이저/슈트 재킷,"{""tags"": [""AF1"", ""나이키신발"", ""나이키운동화"", ""남성나이키스니커즈"", ""레더스니커즈"", ""에어포스1"", ""올검포스""], ""season"": null, ""season_year"": 0, ""source_attributes"": {}}"
무신사,에어 포스 1 07 M - 화이트 / CW2288-111,에어 포스 1 07 m - 화이트 / cw2288-111,AIR FORCE 1  07 LE - WHITE/WHITE,M,CW2288-111,내셔널지오그래픽,블레이저/슈트 재킷,"{""tags"": [""AF1"", ""나이키신발"", ""나이키운동화"", ""남성나이키스니커즈"", ""레더스니커즈"", ""에어포스1"", ""올백포스"", ""올빽포스""], ""season"": null, ""season_year"": 0, ""source_attributes"": {}}"
무신사,아디스타 XLG 2.0 - 화이트:그레이:블랙 / KJ7895,아디스타 xlg 2.0 - 화이트:그레이:블랙 / kj7895,ADISTAR XLG 2.0     GRESTR/CBLACK/OWHITE,"M,W",KJ7895,고저,블레이저/슈트 재킷,"{""tags"": [""무배당발"", ""스니커즈"", ""아디다스아디스타XLG"", ""아디스타XLG2.0"", ""운동화""], ""season"": ""2"", ""season_year"": 2026, ""source_attributes"": {}}"
무신사,WEAKER - 833 (a) / BLACK,weaker - 833 (a) / black,,"M,W",BEKCSN01-BK,댄크디어,블레이저/슈트 재킷,"{""tags"": [""데일리슈즈"", ""레더슈즈"", ""미니멀"", ""블랙"", ""스니커즈"", ""운동화"", ""플랫슈즈""], ""season"": ""0"", ""season_year"": 0, ""source_attributes"": {}}"
무신사,NBPDGF712W / U5098Y0 (WHITE),nbpdgf712w / u5098y0 (white),NBPDGF712W / U5098Y0 (WHITE),"M,W",NBPDGF712W_10,누누씨,블레이저/슈트 재킷,"{""tags"": [], ""season"": ""0"", ""season_year"": 0, ""source_attributes"": {}}"
무신사,P-6000 M - 앳머스피어 그레이:펜슬 포인트:배스트 그레이:블랙 / CD6404-031,p-6000 m - 앳머스피어 그레이:펜슬 포인트:배스트 그레이:블랙 / cd6404-031,NIKE P-6000 - ATMOSPHERE GREY/BLACK-PENCIL POINT,M,CD6404-031,내셔널지오그래픽,블레이저/슈트 재킷,"{""tags"": [""P-6000"", ""P6000"", ""Y2K스니커즈"", ""피육천""], ""season"": null, ""season_year"": null, ""source_attributes"": {}}"
무신사,스케이트 로퍼 - (스웨이드) 브라운:블랙 / VN000VA6Y491,스케이트 로퍼 - (스웨이드) 브라운:블랙 / vn000va6y491,Skate Loafer- SUEDE BROWN/BLACK,"M,W",VN000VA6Y491,누브,맨투맨/스웨트,"{""tags"": [""겨울추천"", ""로퍼"", ""로퍼슈즈추천"", ""로퍼추천"", ""반스로퍼"", ""반스스케이트로퍼"", ""스케이트로퍼""], ""season"": ""2"", ""season_year"": 2025, ""source_attributes"": {}}"
무신사,파이어버드 배럴 팬츠 - 블랙 / LF1057,파이어버드 배럴 팬츠 - 블랙 / lf1057,FB BARREL TP        BLACK,W,LF1057,고저,미니 스커트,"{""tags"": [""데일리팬츠"", ""무배당발"", ""배럴레그팬츠"", ""아디다스파이어버드"", ""파이어버드배럴팬츠""], ""season"": ""2"", ""season_year"": 2026, ""source_attributes"": {}}"
무신사,SIDE B LOGO HALF PANTS [BLACK],side b logo half pants [black],SIDE B LOGO HALF PANTS [BLACK],M,BE2MSP208BK,굿뉴스,미디 스커트,"{""tags"": [], ""season"": ""1"", ""season_year"": 0, ""source_attributes"": {}}"
무신사,루이스 5.5cm 키높이 독일군 스니커즈 올블랙 [225~290mm],루이스 5.5cm 키높이 독일군 스니커즈 올블랙 [225~290mm],,"M,W","25-0121",돌자비,숏/하프 코트,"{""tags"": [""남자독일군스니커즈"", ""남자스니커즈"", ""독일군"", ""독일군스니커즈"", ""스니커즈"", ""여자스니커즈"", ""키높이스니키즈""], ""season"": null, ""season_year"": 0, ""source_attributes"": {}}"
무신사,하이서포트 집업 스포츠브라 단품,하이서포트 집업 스포츠브라 단품,하이서포트 집업 스포츠브라 단품,W,BR268,드리니끄,레더 재킷,"{""tags"": [""SPORTSBRA"", ""스포츠"", ""스포츠브라"", ""여성"", ""운동복"", ""탱크탑""], ""season"": ""2"", ""season_year"": 0, ""source_attributes"": {}}"
무신사,플렉스 라이트 로퍼,플렉스 라이트 로퍼,FLRX-LITE LOAFER,M,NOVERQ,더그린랩,맨투맨/스웨트,"{""tags"": [""로퍼"", ""빈티지"", ""신발"", ""플랫슈즈""], ""season"": null, ""season_year"": 0, ""source_attributes"": {}}"
무신사,익스트림 로우탑 블랙 A20385C,익스트림 로우탑 블랙 a20385c,Extreme Low Top BLACK A20385C,M,A20385C,뉴테입,숏/하프 코트,"{""tags"": [], ""season"": null, ""season_year"": null, ""source_attributes"": {}}"
무신사,홀리 홀스하이드 컴포트 더비 슈즈 브라운,홀리 홀스하이드 컴포트 더비 슈즈 브라운,Holly Horsehide Comfort Derby Shoes Brown,"M,W",SS160HBR,누벨르미에르,트렌치 코트,"{""tags"": [""남성정장구두"", ""남자더비"", ""더비"", ""말가죽"", ""정장구두"", ""캐주얼"", ""포멀룩""], ""season"": null, ""season_year"": 0, ""source_attributes"": {}}"
무신사,XT-6 GTX_L45416900,xt-6 gtx_l45416900,XT-6 GTX_L45416900,M,S260109SXG16,구름킴,블레이저/슈트 재킷,"{""tags"": [], ""season"": ""0"", ""season_year"": 0, ""source_attributes"": {}}"
무신사,GERMAN - 827 (a),german - 827 (a),,M,BFKCDB04,댄크디어,트렌치 코트,"{""tags"": [], ""season"": null, ""season_year"": 0, ""source_attributes"": {}}"
무신사,"1461 벡스 크레이지 호스 다크 브라운 / 27899201","1461 벡스 크레이지 호스 다크 브라운 / 27899201","1461 Bex Dark Brown Crazy Horse","M,W","27899201",누아누,트렌치 코트,"{""tags"": [""1461"", ""14613홀"", ""22F/W신상품"", ""닥터마틴에센셜상품"", ""닥터마틴클래식"", ""더비슈즈"", ""무배당발"", ""벡스"", ""브라운""], ""season"": ""0"", ""season_year"": 0, ""source_attributes"": {}}"
무신사,젤-님버스 10.1 - 화이트:글레이셔 그레이 / 1203A820-100,젤-님버스 10.1 - 화이트:글레이셔 그레이 / 1203a820-100,GEL-NIMBUS 10.1 - WHITE/GLACIER GREY / 1203A820-100,"M,W","1203A820-100",누보텐,플리스 재킷,"{""tags"": [""님버스10.1"", ""아식스님버스"", ""아식스신발"", ""젤님버스"", ""젤님버스10.1""], ""season"": null, ""season_year"": null, ""source_attributes"": {}}"
무신사,USN 70s 홀스하이드 더비 슈즈 블랙,usn 70s 홀스하이드 더비 슈즈 블랙,,M,Y07DH1BK,누벨르미에르,트렌치 코트,"{""tags"": [""25FW신상"", ""결혼식"", ""결혼식구두"", ""하객"", ""하객룩""], ""season"": ""0"", ""season_year"": 0, ""source_attributes"": {}}"
무신사,클럽 C 85 빈티지 - 크림 / DV6434,클럽 c 85 빈티지 - 크림 / dv6434,Club C 85 Vintage - Cream / DV6434,"M,W",RXSOXXCVUE1,더 로우,블레이저/슈트 재킷,"{""tags"": [""스니커즈"", ""운동화"", ""젠더리스"", ""클럽C"", ""클럽C85"", ""클럽C시리즈"", ""헤리티지""], ""season"": null, ""season_year"": 0, ""source_attributes"": {}}"
무신사,여자 숏롱 라인강조 핀턱와이드팬츠 3COLOR,여자 숏롱 라인강조 핀턱와이드팬츠 3color,Women short long pin tuck point wide pants 3colors,W,"5016649106",노잉,미니 스커트,"{""tags"": [""스웨트팬츠"", ""스웻팬츠"", ""와이드팬츠"", ""조거팬츠"", ""트랙팬츠"", ""트레이닝바지"", ""트레이닝팬츠""], ""season"": ""0"", ""season_year"": 0, ""source_attributes"": {""핏"": [""오버 사이즈""], ""계절"": [""봄"", ""여름"", ""가을"", ""겨울""], ""두께"": [""보통""], ""비침"": [""없음""], ""촉감"": [""부드러움""], ""신축성"": [""있음""]}}"
무신사,GUDONGHWA ONE,gudonghwa one,GUDONGHWA ONE,M,NOVERQ,더그린랩,트렌치 코트,"{""tags"": [""구동화"", ""남성구두"", ""더비슈즈"", ""수제화"", ""스니커즈구두"", ""신발""], ""season"": null, ""season_year"": 0, ""source_attributes"": {}}"
무신사,유니 레더 v2 스웨이드 독일군 HPMR6EA301,유니 레더 v2 스웨이드 독일군 hpmr6ea301,유니 레더 v2 스웨이드 독일군 HPMR6EA301,"M,W","5005761026",더니트컴퍼니,스웨트/조거 팬츠,"{""tags"": [""독일군"", ""독일군스니커즈"", ""슈팬"", ""슈펜독일군"", ""슈펜스웨이드독일군"", ""슈펜해피가이정호"", ""스니커즈"", ""스웨이드독일군""], ""season"": null, ""season_year"": 0, ""source_attributes"": {}}"
무신사,스케이트 로퍼 - (스웨이드) 블랙:블랙 / VN000VA6BKA1,스케이트 로퍼 - (스웨이드) 블랙:블랙 / vn000va6bka1,Skate Loafer - SUEDE BLACK/BLACK,"M,W",VN000VA6BKA1,누브,맨투맨/스웨트,"{""tags"": [""겨울추천"", ""로퍼"", ""반스로퍼"", ""반스스니커즈추천"", ""반스스케이트"", ""반스스케이트로퍼"", ""스케이트로퍼""], ""season"": ""2"", ""season_year"": 2025, ""source_attributes"": {}}"
